Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
0.6310352160606923,0.6592518127050057,-0.27034826437897486,0.5825458976553477,0.24241129144857804,-1.2092179371925957,0.49410116852619385,1
1.1440581667844492,-2.0471641418320026,-0.5790078705326317,0.013824423480582581,0.06905548257748452,2.147978240007401,-0.9433583681421674,0
0.8912583493717906,-0.5162294895325579,-0.3726389204562151,-0.6309558574703034,1.4098797141034831,-0.7850808703648476,0.7428635628036147,1
-1.6373959695241092,-1.2366987610402715,-0.5712491642261437,-0.6971052941414829,1.972734709835277,2.687368613885657,0.5762156938850311,0
1.7667990881286693,-0.6704309608707342,-0.7003008405738761,1.2702028222812334,0.7561240568862605,-0.5889968775806513,0.9893700540963759,1
1.1858149352605365,-0.41678843152211076,-0.04485057464117555,1.0786071741333623,0.6943033953658253,0.5336287008135673,-0.567069194243632,1
0.605839556746678,1.4512582777346417,-1.487300097445484,1.3951465738721474,-0.3852460795682262,-0.5442385302220094,0.44365183824993176,0
-1.013137495233418,-0.9449394840354239,0.13284605358065066,-0.7839794081515107,1.0642738174296424,0.319496420234359,1.1461320768988297,0
-0.7948692970497605,0.5197793748531094,0.9574661566260699,-0.3431004325157569,0.23290920849065755,-0.10855048554855944,-0.022175080788697142,1
1.1120735776890458,-0.5214036844546447,-1.5347718076390477,0.4475098548443691,-0.11708160832579186,1.4886798354420472,-1.03013207926872,0
0.5622395233903279,0.08314573278308275,-1.236053283403675,0.7463557519443021,-2.425637736699802,0.2703482142669433,0.20698568274596524,0
2.1892068511500256,-2.494160552894572,-1.775496308033169,1.699148684402639,0.4147011737782319,0.30569386880956745,-0.1979851209446687,1
-0.5416732471124102,0.034138843946095294,-0.017071747484000727,0.1905494215955095,-0.6766213580214993,0.18580285527615836,0.4173814073169902,0
0.0712594293758874,0.6249983628178212,0.2508073982266699,0.35419137256987215,0.41253161126833193,0.2887734778116681,-0.35202941593467546,1
0.04348005934162903,-0.38437442800827165,-0.6873022145170082,-0.6816425869928132,-0.9360203643706926,-0.025600776639127205,0.17210578669723217,1
-0.7612380427056386,0.30608647063354993,-0.9854414922679838,-0.6007786812806187,-1.6772178974339897,0.5994930439253466,-0.8057451779515229,0
-0.7130075911333658,-0.21157648925537012,0.3882907063072024,0.6559185307724186,1.022569444175566,-0.0457901665413011,0.08569965500932303,1
0.9496699077463391,0.4724455756085846,-0.45205705060922385,-0.09132945112670816,-0.9471691857169084,-0.20543673229684142,-0.6659817534897919,0
-0.2709320282920288,0.5052507696359335,-0.11677258190993384,0.45484473335329806,0.16140958782184806,0.28413609299089926,-0.4619721687841635,1
0.9279477303360529,0.8508377347922198,0.9124905165109833,-1.561509707948601,1.2327948396049702,-1.2608330329961102,1.2010697919875144,1
0.5496018563928403,-0.6922769185000724,1.1068538323697457,0.36246189454611966,0.1959432438686309,0.29475588190211227,0.36719651901408484,1
1.4069129221462078,-0.07619556101842294,-0.08605288728534874,0.0022558265933597093,1.1660735680776306,-1.0202834325986823,0.743839198326382,1
0.07733927094495041,0.16832547988259097,0.2738543248855625,-0.18989361506484825,1.227483321490148,-0.5280254769196456,0.7836985584196771,0
2.2149849744945413,0.8309952412390406,0.17775202364964787,0.14226423949910663,1.4624276868313042,-0.9587221702670636,1.4683056410685356,1
0.7554090822471689,-1.1476742951703591,-0.5196777175639787,1.1319248224708054,-1.5280527191745201,-0.9436549814991151,-1.532023782107267,0
0.3041101708290853,0.5157576966468237,-0.45769750719017,2.503217015634708,-0.8338365684389726,-1.5675314890615697,-0.029315580993100023,1
-0.786701459806638,-0.05364957651784221,-0.21054070995219068,-1.056521794389462,0.672265845532077,0.6421129846308118,0.10547965817345566,0
1.269504501119371,-1.2378751880543766,-0.14945788852910558,-1.7974271901124428,1.078158906423789,0.08114106767635343,1.0656626799557112,1
-1.1181698740244685,-0.14463489977597646,0.7855227895529088,1.0101163104138025,0.10667673564963981,1.0944604290892754,-0.44388386473806907,0
-0.8601111308223259,0.08510197320834488,-0.14267325911719125,-0.6464359670797449,-0.8190839732544251,0.4534269771030895,-0.7351038710540851,0
0.12172155944121188,0.14625041186667512,0.8048164101479754,-0.16064676781426623,-0.0026144169951137558,-1.6966432900760253,0.7325177699132014,0
0.9098845551453751,-1.6587219826119777,-0.4794153128322774,-0.18200921989737598,-2.028376100170005,-0.23385636581394856,-2.073655531285616,0
1.7093001242860997,1.0786256343535683,-1.5439253891203617,0.4240036224256959,-0.9499788345888329,0.5134198543531777,-0.12909501124647688,1
-0.14169106280505556,0.5497126805469598,-0.688826511285673,0.18699684442619627,-0.5531539690619657,0.44059719917856643,0.07615238089009892,0
-0.43715243945668825,-0.3827278275695398,1.2782957035802132,0.8012066463045167,0.4442788260898287,-0.798524994156001,1.6239768309543023,0
0.9060269043153052,-0.7114472486846003,-0.6021804718543363,0.5151351396358225,-0.8282661901499773,0.3318138714648725,-0.3209420308892852,0
0.7128435921313232,-0.9720370603207258,0.17412873155946312,2.336284032550474,-0.6621938679360961,-1.5468308729446207,-0.06316076957872126,1
-0.8614576300586516,-0.4973091503461007,-0.32262711194171234,-0.8535066412203535,-0.8937717438059501,0.9083945874043412,-1.268315227513217,0
0.05340486310985236,0.3201466433096171,-0.029067564165438146,0.3093167570631526,0.8678124542294721,0.30230348379176675,-0.2058453266133656,1
-0.6113825760356865,1.165985648860067,-1.5249832207654537,-0.24334384224443842,-0.5731074796798418,1.5462328264720369,0.48869510003028055,0
-0.04539431242637167,-1.0124963197333852,-0.3078425035356771,0.09657873902148516,-1.5528004415162793,0.6693770434712326,-0.8172073418733561,0
-1.4057637073760127,0.18543556121795843,0.27731583856688813,-0.530842385618229,-0.06860446211263237,0.6004016951731378,-0.679417689073949,0
-0.19979013518541355,0.5696562365095329,-0.14401200038196363,-0.5942238403877882,0.2841376682487711,0.5084983154453985,-0.9545210853917303,1
-0.09810620254487716,-0.7746221781628103,1.1983143387113033,-0.4084161075845202,0.39430687712787765,0.1004634068996071,-1.7912054461038676,1
0.7203349170027749,0.5109381898821866,-0.7983446485824449,1.0524540942815952,-0.8489597688178763,0.024067713292652414,0.26818668683518476,0
0.882242713683035,-0.21513413333643708,-1.4660193460156257,4.691150773038897,-0.5522864623611365,-1.5129032859149538,-0.7691029609575637,1
-2.22903337889449,-0.023659943750997028,0.0033411932913252943,0.7125803828714169,-0.8940397008345097,1.6834320429795098,0.3540753564787601,0
1.3314819334286419,0.2155665215063839,-0.5503460904629556,0.29781728396453905,0.18855923140677883,0.751509811114178,-1.0786155842958178,1
-1.925467393544106,-0.33310995230859036,2.1207631401755127,-0.49313063736154766,0.7233083577667687,-0.08494847273312821,0.11236981128611112,0
2.2216886925479673,-1.9902424846831004,-0.6800564601834747,-0.7796251133408437,1.5799368597353316,0.19065973956196147,0.6970063240989186,1
1.1429849884904055,-0.777424146419977,1.4020932971491653,0.26872437772168606,-0.8973349595165355,-1.1844618737281918,-0.48556834822704975,0
-1.426491594269233,0.49481821231972134,0.8489167169001552,0.6945734591915883,-0.7088199288261328,0.06827258094152958,0.613842527593009,0
0.9317055357393428,0.7017688682442792,-0.262825616272522,0.054454248259489295,-0.19464973126601298,-0.852157787963358,-0.32474006892540297,0
0.3273809862429077,0.030036202792238204,-1.2404184554744828,1.2968684807892774,-0.7903150513065766,-0.5495637241661882,-0.05145466821670014,1
0.7096890580245635,-1.221047332785492,0.46465660004465476,-0.4107910987614142,1.42460413670465,-1.200665938627695,1.2928683727283101,1
-0.8042857895642506,0.25660575301608407,0.25850379338955015,-0.4362765728098434,-0.45909761634421375,-1.5638631100799771,-0.02608366564252932,1
-0.06724676970181528,0.2353003178643819,0.43773464512018684,0.10629391610862557,0.5510770593427007,0.3250220166214708,-0.8142215103098349,1
-0.4695699155551359,-0.021036049519768965,0.5616759083050022,1.636351603952216,1.8171960626461088,-0.6204265991909966,-1.0122215802462098,1
0.5451977302491224,-1.7536927483477627,1.6482638690706106,0.20807716041470095,0.024763582033393204,1.0959554213276275,-1.0006753964198831,1
-0.8597714342419078,-0.6235493679839971,0.6627364836021382,0.7923422968909548,1.408951526146901,-0.37704249501607773,-0.9619831531979498,1
-0.1869181676576035,-0.9860668099958014,0.6519136433181018,0.6772204662222445,0.13566180818834112,0.6048649631616176,-0.6136786843877792,1
-0.3276618449247989,0.33409848969610206,-0.8077243074367967,0.4148295529695517,-2.155490583023519,-0.0040314764610883255,-0.12536103417471364,0
-0.0672986024979982,-0.4037296277837766,-0.08212038890693142,0.3183628523662745,-1.3014024478262762,-0.030028792484993745,-0.6121261612639999,0
0.726630916970789,-0.24087255477794328,0.06631388863328196,0.6874813648944739,1.6609224715973108,-1.8313162618157748,0.6262995924915608,1
-1.947962386379506,-0.6729362108929928,0.0028648596621764595,-0.7716709486877572,-1.0063544233909263,1.2778538196320295,-1.30658105209828,0
-1.4894563733336832,0.6648805193442592,0.6641331853672061,1.425657075104956,-2.410696039544514,0.7038000878030951,-0.5306317296391424,0
0.29273646326277314,-0.08305077879161508,0.6879442150062218,-1.3200294498766492,-1.30768829611178,1.3598730181380374,-0.60816494730254,1
-0.3766397310052047,-0.05023978077850575,0.6190967382380963,1.3016144884717686,-0.9623083155443417,-0.22599604218584204,-0.36857895376481187,0
1.6859971559859854,-0.7495167133700082,-0.4122081857023029,-0.2892675022894338,0.5884448959592348,-0.2625129544344758,0.4843997812037223,1
0.9611746277765397,0.3592798452711895,-0.22374404804552722,1.4633841768390887,0.14204677247533037,-1.3446374147268974,0.3957079607542683,1
-1.2874174473725217,-0.4236974081280145,1.6223426388597824,-0.23692439246790556,0.7341062402132451,0.12090826481447552,0.4902603296412438,1
2.0860332392999146,-1.693966589044522,-1.4261594396643051,1.069724804356928,-0.22674486580344866,0.53066953989072,-0.23672696904874885,1
0.5559580150920108,0.043722886018629274,0.5387328211894138,0.5143683623270842,0.2595499151786103,-1.4557873441050946,0.9836678205446503,1
-0.8422671081297611,-0.9764065774192858,-0.16547975014686717,-0.467493233516148,-0.5272149645861333,1.3799089277273917,-1.2247168610327435,0
-1.1332659559503775,0.6092452614706922,0.5150334232061088,-1.0465933470026,0.45717479729302507,0.23204930287523198,-1.3717224793098046,1
-1.5761682776075023,0.3325995902359334,0.8165905876688754,-2.043239230548061,-0.5429039079455928,1.2780469134632357,-0.2032062153909524,0
0.7565417477670459,0.07336099081865761,-0.6687173567809461,1.7812375699823175,-0.3879879384485075,-0.9911146437085655,0.5776171313491593,1
-0.28117895358144573,-0.8070493250974421,-1.4759977185000126,-0.3290320788283251,1.3388104039457414,1.7257074910096701,-0.1035200075990413,0
2.1415014603464524,0.43202112887092387,-0.8272780167624645,-1.6435184715098956,1.5843581984316168,0.27249726030855037,1.0877054072024135,1
0.32051187162449196,-0.592186572130586,0.38631443817264405,-0.4640833496833415,-1.416715247970339,-0.1823208896563776,-0.794034478155115,0
-0.6033172159353847,-1.6647302948967677,1.4341401383628993,-0.2773616833709837,1.2879944616761922,0.2517083199309471,-1.5263706713628746,1
2.3544874880042648,0.4213902969108779,-1.4680689141966785,0.5014507461800201,-0.36251141933596215,0.5139426187966692,-0.41811455886965077,1
0.49160500111669414,1.6244455562195799,-0.5564710673619164,0.24678284375427081,-1.9144498725642969,-0.44453920783528106,-0.8793076871023043,1
-0.6083309138291536,1.7943454996304147,0.1329748266473845,0.6948801260708509,-0.9402344308671694,-1.6770820897811962,0.6284015453346603,1
1.1207673769591788,0.6836856729852353,0.9653759537795603,1.653100520291504,-1.1728173708206395,-1.588929915167022,1.3038561337936525,0
-1.4307993468671143,0.7756522220098663,1.1654642413032004,-0.6840969162292554,1.1449601084815206,-0.48245539996786685,-0.8519213667387403,1
0.15858681109587247,0.9842644707021616,-0.8500278484669582,1.5323664544644318,-2.5049914820144354,-0.5614663720735734,-1.0965577732196263,1
1.5861545671774355,-0.21348621974202425,-0.6967331811889208,2.0125253561599754,-0.20694545095793268,-0.7738058396875803,0.31869046217641245,1
2.6087526642284216,0.4169118278536951,-0.41114799584367023,1.553750329291761,2.013618541923582,-1.4058661525616436,0.09742823091722409,1
-0.3868917578552795,-1.2421195014097643,0.6504093787738948,-1.1916523598299458,-1.9759037009560207,0.8021192705363186,-0.955683910043386,0
0.503405535428835,0.0004986308932741204,-1.7982872040206614,-0.6333563543915705,1.1353410894469078,1.132014393387512,0.08512185919263389,0
0.2590190787009029,1.1957205019503268,1.528171417481778,-0.5263226769186181,-0.12980279558441754,-1.7213302825987333,1.55681480493519,1
0.579678682156187,-0.34213127376537295,-1.4476057267363067,-0.26571159325010457,0.771912738459387,0.11854653555778974,1.163792464889826,0
-0.23828267869027375,-0.16445392449593316,-1.4273966058219563,-1.2357805724053756,-0.38259069031616816,1.9964676500580878,-1.0507599306825834,0
-1.7932055584947717,0.18325995947870352,1.8587157716929377,0.7282762600458165,1.4036808729272745,-1.0701264298381747,0.1605767916584255,1
0.4023785046981403,-1.5766708648264023,1.5324568851077607,0.8959654940096958,-0.5401587200514911,1.0211647118716547,0.42064976742870186,1
0.13035083519558877,-1.7030191240182693,-0.9344553523931487,0.9406869325122063,-0.6700634177272213,-0.6040015497396007,-0.5560072476948067,1
-0.34166545713818847,-0.05423185709636298,-0.2976463500861599,-0.41914173919259623,0.958510393983999,-0.05961458352296218,1.0430475184933246,0
-1.4246643207190774,-0.6812000819236668,1.6166295534244133,-0.0678818652431508,-0.0808093965044718,0.2356958429717736,-0.6163566900887759,0
-0.9281877948084868,0.48182564208085726,-0.629811341080993,-0.030156290803367965,-0.965351732952692,1.4669370393516554,0.46626863933550605,0
-2.0920374976328104,1.9894546127897321,-1.5550329812241714,-1.4222671401532678,0.44337324704740866,1.9101848114569215,0.05565650563337475,0
0.6001845133089958,1.8397914724244864,-0.02198486108466905,0.16516543386911556,-0.3910069594225488,-0.9594601410796713,1.211915756695203,1
1.2050515122201357,0.7264971863582926,-0.9671180537990699,-0.8343492379938832,0.7492917240825507,-1.7394365805322778,0.36176195880642165,0
-2.2239772665105346,0.013672302971627472,1.6089016719872657,-0.07862605458224652,0.9848299687472293,-0.05183848149637637,2.429974265742489,0
-0.649843405273595,0.38710666005353733,0.9884780361491634,-0.3245485227467653,0.5815268872434151,-0.6314831876741183,-2.0692845997117937,1
-0.5444884642533471,-1.0786546446311756,-0.25683372702570617,-0.4658205568510059,1.0832789848059425,0.5112255419679544,1.5445646326107545,0
-1.0020800797284035,-0.8848674883554905,-0.5096429438259582,0.2874572679513381,1.0557339879072007,1.5822962511253145,0.4942121343745234,0
0.5889048410297053,-1.9976444541498455,0.6814276472419329,-0.39048944133414715,-0.412380921240894,1.7214064356874124,-0.5933722474683925,0
1.6454323324335878,0.3416704207215454,-2.110978368878819,-0.7300837213077035,1.7064988186821821,0.34108164508839756,-0.26152050761780365,0
-0.8966321952699913,0.7799943907525001,-0.42250333611901975,-0.6696701451144396,-1.3413770196627663,0.8970846982605026,0.3026887608960289,0
0.8540903501166212,-0.29802168883017927,0.741313353048235,0.23879653180009364,0.14796017547220916,0.09439765124236431,-1.303586025562051,1
0.4071775067795909,1.1994812411991724,-0.5944525672371095,0.20437811906688116,-1.042881464533592,-0.5018609808700267,-0.011701795937547223,1
-0.5614494344708192,-0.29514952700063307,-0.7901310038599237,0.329705265013683,-0.2711687784365294,1.1271028910850633,0.04555332104079088,0
0.8553307217484517,0.09491393177603386,-0.4130147288319048,-1.6988532430807233,0.6164274774837266,-0.15441780018123347,0.6778488496916959,1
-0.4912791829361789,-1.066462258888078,-1.0936098684903246,0.08538952333360166,0.37754310841879907,2.069045869217604,0.2449200408419524,0
2.626402451134386,0.29531996777451675,-1.7484434083261011,1.480273891472571,-0.2284091705840519,0.27352919083554994,-0.6140034885744832,1
0.5582592413809262,-1.1131076485991842,1.1722903239083318,1.820471083540967,-1.501400743759472,-1.7621151856495716,-0.6804633107677336,0
2.08846561851534,0.8039294623035909,-0.7279838026501096,-0.861584607227387,-0.0334689206733647,0.2703709525257165,0.05131072111064535,1
-0.4440977944710651,1.3650043149635904,-1.246179321234469,-0.9717396674054852,-1.5175204115874068,0.6305448493376559,0.25501293974978634,0
-0.6366033619718973,-1.0748074687672837,-0.6285218713926006,0.3146833194777352,0.16810727727832786,1.4689026216888714,0.08793703058377317,0
-1.1224717491231924,0.9137260291729135,0.9460119363141426,-1.6895350591845102,0.5566093167994103,-0.11230878696617524,-1.3704975575442908,1
-1.3043389914551449,0.8263209053023158,1.7373327454986036,0.2723761499151649,1.1035598571267808,-1.007819093795465,-0.8537748320569515,1
1.8432197749143768,-0.5455944129927023,-1.1283346244133026,0.9316092051827554,-2.0979136403147822,0.12593162552341808,-0.05845533591394577,0
-0.7928436119524532,-0.41474593306598,1.5806864195706576,-0.19786536961613718,0.14375339074683974,0.23044573286407113,0.13202922654031046,1
0.801768360217168,0.38331281654336047,0.0826004013363471,1.9856202124814357,-0.6193677379960432,-0.894362668229364,0.7436626247977507,0
-1.0499677367100855,0.9703148172794195,0.11275160400306511,0.11009237270177454,0.3753668664432666,-0.11094143911686005,-0.20045548180731143,1
-1.7528602294591393,0.17169439920236507,1.6423850100109516,-0.6665600891890892,0.30378967189184325,-0.18936431255916153,-0.9085170997007099,1
0.36133070015889945,0.6981617319937284,-0.5384173641423473,-0.1704073909951096,-0.005239540397051486,-0.940476122139467,-0.4946077757273123,1
0.9760686127085085,-0.18698774466659476,0.04697792833574642,-1.091964720163603,1.2888813279041884,-0.9621954320932923,0.20791196177124874,1
0.07298379238554109,-0.2896599187028454,0.965274343129651,0.5906724669721224,-1.0546075247280828,-0.43467484964255265,0.09357533779183949,0
1.264049885833473,0.3496302946510378,-0.7616749902627642,1.3956099127866461,-1.2783022448282164,-0.26891062487081857,0.7018385439138132,0
0.005380869660958369,1.1247951890220929,0.4120377620182612,-0.009071943841068287,-1.2193971358576376,-0.8018318281018,0.5713757144194912,0
-0.6676430584869146,-1.2090800617641118,0.38773648761189033,-0.4949800276132148,0.9603469224004757,0.678855690893664,0.5323433638611023,0
0.4400482583700746,0.3653557104553325,0.13519543651206378,0.7031230812036773,-0.11886956437870574,-1.256229575795444,1.7041467646345718,0
1.7464727655959518,1.0895346224092328,-0.2834140199452501,-1.203764313597333,-0.03807321272026102,0.2510117539160621,1.6787923697036518,1
-0.5144496683532835,0.2679778273271036,0.7022968121550193,-0.8838202868260795,0.6001211475326541,-0.24739191526482027,-1.9831580899026948,1
-0.34389033807580066,0.4869627558093583,0.2347324908005193,0.4896030015067357,-0.94950131659966,-0.17258462393923807,0.38055010370596093,0
-0.12274593273196713,-1.5241081358583062,2.861801063727096,0.2822292944924127,1.0753232935920354,-0.5088727800643966,-1.2997763068105268,1
0.5249449647019035,-0.5277154106321492,0.9719326627445827,-1.0602849115436792,-0.7783819491154716,-0.8117048573027478,0.6610826796697394,1
0.37976393483164705,-0.5315276520591032,-1.7002337263132699,-0.8246362310473377,1.4411567759067385,0.6483389317638647,1.238426072700992,0
0.5998535541302653,-1.7311329273199667,-1.0384580195809905,-1.7582208963172572,0.628044943021926,0.23752526034079002,-0.0484929882695526,1
-0.9189147041877449,0.44364501249163696,2.102570059775638,-1.4960868614308642,0.0648139392114937,-0.5154012133588042,-0.690819780880553,1
0.09277733653783646,-0.6221377287491183,0.7792234170704154,0.9319739341914562,0.2751579413496411,0.6150171849578842,-0.341836894394147,1
0.05867348813057715,-0.6640576094148366,-0.5263834862859512,-0.2373671403472411,0.9972982851981598,1.0764604732967074,-0.49126851791079046,0
0.6236458258017108,-0.13064168929775297,0.05426997792348872,0.8918914808746427,0.24318959466684156,0.722742966530017,-1.0420493317693902,1
-0.4297260829863231,-1.5689911114184782,0.8530537964763719,0.6168693202345131,-1.4635202374832998,-0.5088418967656662,-1.5139588044147623,0
-0.8847232467889622,0.13391191866536523,1.8600615720645004,-1.6688900534440603,0.085599933998111,-0.09456443147852148,-2.1792977193675753,1
-0.29196313273505103,0.6573387072271699,-0.1982666591741424,0.5263865061548172,-1.9628926169262646,0.21768377977388031,0.8911758991391271,0
-1.2315599542724862,-1.356173513191284,0.9178952141724727,-1.173027260376747,-1.0237616125801337,0.26294259393568337,-2.126856589158189,0
1.3327181914376611,-3.0668910515576053,-0.24477393487097326,-0.19423525179107887,0.3735119937416484,-0.374757648343313,-0.6715983227736706,1
-0.7969843424829561,-0.5532650667250496,-0.39997528626132905,1.0881272388327945,-1.7771280540010093,0.2368843861499666,-0.5982652964029193,0
-0.507692765094043,0.9962215948952895,-1.7941787817188222,0.09210688103113325,-1.4364273239281202,0.7847586435694053,0.06502925302735707,0
0.9361571147518333,-0.30946008967927885,-1.1514792978604556,-0.13540115096043512,1.3704508009120981,-0.3781971596503142,0.8415469488025403,1
0.4215368570314307,-2.044242734478951,1.5109218497542496,1.943398641246061,1.4121324019149346,0.30555698530257547,0.5511020775481231,1
0.8778845271713666,0.8630353525521743,0.21695218167702085,-0.6138319807468192,0.030686288097719394,-2.7231502788020823,1.8621401913786284,0
0.5916753717367075,-0.28967931881404374,0.052712125672151944,1.408587569490174,-1.0376997105812233,-1.1646470084356035,0.2746160314114996,1
1.169373509129231,-1.3162390446137384,0.7867448144828164,0.7428591579881328,-0.7240639348391917,1.551570746074295,0.7605680637212066,1
-0.44950964541563626,0.333999012065176,-2.255681226986001,0.7014257554473624,-1.5924894577749151,-0.08347459710698,-1.4174138525193503,0
1.5730951118127057,-1.5905460854880262,1.7439138280593642,1.9677794624179317,-2.5210071944695214,-2.399811101759595,-0.4494858191442018,0
1.1791394319183277,-0.21972205326398261,-0.09039371100094876,-0.7043569739499431,-0.8772172328630339,1.911231549644159,0.05041835844231572,1
-0.4718308729334702,0.9654619365039249,0.36191596196743053,-0.7216913379192822,0.8581756350263584,-0.7445858409057955,-1.3590740928062297,1
1.4200602272209322,-0.8910578609647769,0.07728339700520634,0.3553312658214731,-1.836542837437559,-0.996483448209863,-1.0681929452671215,0
-0.2950685310324034,-0.2858077830693039,-1.0333434983929237,0.15959928551263264,0.7112569107166739,0.9383359308539051,0.39352731690053916,0
0.545275689615164,1.4894496429803628,-2.391715623006154,0.28096078139078473,-1.3406515891670716,0.5559236211519033,-0.9282357821900654,1
